,product_name,countries_en,ingredients_text,traces_en,additives_n,sugar,niacin,citric acid,natural flavor,folic acid),corn syrup,thiamine mononitrate,riboflavin,salt,water
5760,"Instant Oatmeal, Maple & Brown Sugar",United States,"Whole grain rolled oats, sugar, natural and artificial flavors, salt, guar gum, caramel color, sucralose (splenda brand). vitamins and minerals: calcium carbonate (a source of calcium), niacinamide*, reduced iron, vitamin a palmitate, pyridoxine hydrochloride*, riboflavin*, thiamin mononitrate*, folic acid*, vitamin d.",,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5761,"Instant Oatmeal, Apples & Cinnamon",United States,"Whole grain rolled oats, dehydrated apples (treated with sodium sulfite to promote color retention), sugar, salt, cinnamon, natural flavors, citric acid, guar gum, sucralose (splenda brand). vitamins and minerals: calcium carbonate, ferric orthophosphate (a source of iron), niacinamide*, vitamin a palmitate, pyridoxine hydrochloride*, riboflavin*, thiamin mononitrate*, folic acid*, vitamin d.",,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5762,"Instant Oatmeal, Cranberry Flax",United States,"Whole grain rolled oats (with oat bran), sugar, cranberries (dried cranberries, sugar, sunflower oil), milled flaxseed, salt, calcium carbonate (a source of calcium), guar gum, natural flavors, reduced iron, niacinamide*, vitamin a palmitate, pyridoxine hydrochloride*, riboflavin*, thiamin mononitrate*, folic acid*.",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5763,Organic Steel Cut Oats,United States,100% organic steel cut oats.,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5764,Old Fashioned Oats,United States,Organic whole grain rolled oats.,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
5765,Koo-Kies Sweetened Corn Cereal,United States,"Whole grain corn flour, sugar, corn meal, brown sugar, chocolate flavored bits (sugar, wheat flour, alkalized cocoa, soybean oil), salt, canola oil, natural and artificial flavors, color added, alkalized cocoa, dicalcium phosphate, trisodium phosphate. vi",,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5766,"Essentially You, Fruit & Yogurt Cereal, Crispy Rice & Wheat Flakes With Oat & Fruit Clusters & Yogurt-Coated Clusters",United States,"Rice, whole grain wheat, sugar, wheat bran, whole grain rolled oats, soluble wheat fiber, powdered sugar (sugar, cornstarch), contains 2% or less of corn syrup, rice flour, salt, malted barley syrup, vegetable oils (palm kernel and canola), dried apples, dextrose, wheat flakes, whole grain wheat flour, honey, natural flavor, nonfat dry milk, nonfat yogurt powder (cultured nonfat milk), soy lecithin, molasses, artificial flavor, citric acid, cornstarch, degermed yellow corn meal, mixed tocopherols and bht added to preserve freshness, malic acid, trisodium phosphate, added color, baking soda, red 40, blue 1, calcium stearate, sodium sulfite (to promote color retention). vitamins and minerals: sodium ascorbate (vitamin c), alpha tocopherol acetate (vitamin e), reduced iron, niacinamide, pyridoxine hydrochloride (vitamin b6), vitamin a palmitate, riboflavin (vitamin b2), thiamin mononitrate (vitamin b1), folic acid, vitamin d, vitamin b12.",,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5767,Crunchy Oat Cereal,United States,"Whole grain oat flour, whole grain wheat flour, brown sugar, sugar, maltodextrin, malted barley extract, molasses, salt, sodium bicarbonate, natural flavor, color added, bht (a preservative). vitamins and minerals: calcium carbonate, reduced iron, sodium ascorbate (vitamin c), niacinamide, zinc oxide, alpha tocopherol acetate (vitamin e), vitamin a palmitate, pyridoxine hydrochloride (vitamin b6), riboflavin (vitamin b2), folic acid, thiamin mononitrate (vitamin b1), vitamin d, vitamin b12.",,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5768,Frosted Flakes Sweetened Corn Cereal,United States,"Milled corn, sugar, salt, malt syrup, high fructose corn syrup, sodium ascorbate (vitamin c), niacinamide, reduced iron, pyridoxine hydrochloride (vitamin b6), riboflavin (vitamin b2), thiamin mononitrate (vitamin b1), vitamin a palmitate, folic acid, vit",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5769,"Essentially You, Crisp Rice And Wheat Flakes With Strawberries Cereal, Red Berries",United States,"Rice, whole grain wheat, sugar, wheat bran, freeze dried strawberries, corn syrup, soluble wheat fiber, salt, malt syrup. vitamin and minerals: sodium ascorbate (vitamin c), alpha tocopherol acetate (vitamin e), reduced iron, niacinamide, vitamin a palmitate, pyridoxine hydrochloride (vitamin b6), riboflavin (vitamin b2), thiamine mononitrate (vitamin b1), folic acid, vitamin b12.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5770,"Corn Flakes, Golden Flakes Of Corn Cereal",United States,"Milled corn, sugar, salt, malt syrup. vitamins and minerals: sodium ascorbate (vitamin c), reduced iron, niacinamide, vitamin a palmitate, pyridoxine hydrochloride (vitamin b6), riboflavin (vitamin b2), thiamin mononitrate (vitamin b1), folic acid, vitamin d, vitamin b12.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5771,Raisin Bran Cereal,United States,"Whole grain wheat, raisins, wheat bran, sugar, corn syrup, salt, malt flavoring. vitamins and minerals: vitamin b3 (niacinamide), zinc oxide, reduced iron, vitamin a palmitate, vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b1 (thiamin mononitrate), folic acid, vitamin d, vitamin b12.",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5772,Raisin Bran Cereal,United States,"Whole grain wheat, raisins, wheat bran, sugar, brown sugar syrup, contains 2% or less of salt, malted barley syrup. vitamins and minerals: potassium chloride, niacinamide, zinc oxide, reduced iron, vitamin a palmitate, pyridoxine hydrochloride (vitamin b6), riboflavin (vitamin b2), thiamin mononitrate (vitamin b1), folic acid, vitamin d, vitamin b12.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5773,"Essentially You, Crispy Rice And Wheat Flakes, Vanilla Almond",United States,"Rice, whole grain wheat, sugar, honey coated sliced almonds (dry roasted almonds, sugar, honey, maltodextrin, salt, bht [a preservative]), wheat bran, soluble wheat fiber, salt, corn syrup, malt syrup, natural and artificial flavor, bht (a preservative). vitamins and minerals: sodium ascorbate (vitamin c), alpha tocopherol acetate (vitamin e), reduced iron, niacinamide, vitamin a palmitate, pyridoxine hydrochloride (vitamin b6), riboflavin (vitamin b2), thiamin mononitrate (vitamin b1), folic acid, vitamin b12, vitamin d.",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5774,"Fiber Active, Bran Cereal",United States,"Corn bran, whole grain wheat, wheat bran, color added, canola oil, sodium bicarbonate, salt, aspartame*, vitamin e (mixed tocopherols) added to preserve freshness. vitamin and minerals: calcium carbonate, zinc oxide and reduced iron (mineral nutrients), sodium ascorbate, niacinamide, vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b1 (thiamine mononitrate), folic acid, vitamin b12.",,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5775,Bran Flakes Whole Grain Wheat Cereal,United States,"Whole grain wheat, wheat bran, sugar, corn syrup, salt, malt syrup., vitamins and minerals: sodium ascorbate (vitamin c), alpha tocopherol acetate (vitamin e), niacinamide, zinc oxide, reduced iron, calcium pantothenate (a vitamin), pyridoxine hydrochloride (vitamin b6, riboflavin (vitamin b2), thiamin mononitrate (vitamin b1), vitamin a palmitate, folic acid, vitamin b12, vitamin d.",,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5776,Frosted Shredded Wheat Cereal,United States,"Whole grain wheat, sugar, contains 2% or less of: gelatin, bht (to preserve freshness). vitamins & minerals: vitamin b1 (thiamin mononitrate), vitamin b2 (riboflavin), niacin (niacinamide), vitamin b6 (pyridoxine hydrochloride), folic acid, vitamin b12, reduced iron, zinc (zinc oxide).",,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5777,"Crunchy Granola, Vanilla, Almond",United States,"Whole rolled pats, rice syrup, naturally milled cane sugar, whole almonds, crisp rice (crisp rice muffs, sugar, salt, and barley malt). oat bran, ground flax seed, vanilla.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5778,"Tasteeos, Toasted Oat Cereal",United States,"Whole grain oat flour (includes the oat bran), wheat starch, sugar, modified corn starch, oat fiber, salt, oat extract, dicalcium phosphate, tripotassium phosphate, vitamin e (mixed tocopherols) added to preserve freshness.vitamins and minerals: calcium carbinate, reduced iron and zinc oxide, sodium ascorbate (vitamin c), niacinamide, vitamin a palmitate, pyridoxine hydrochloride (vitamin b6), riboflavin (vitamin b2), thiamin mononitrate (vitamin b1), folic acid, vitamin d, vitamin b12.",,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
5779,"Whole Grain Granola Clusters With Chia Seeds, Cocoa",United States,"Organic whole rolled oats, organic milled cane sugar, organic rice flour, organic expeller pressed canola oil, organic chia seeds, organic cocoa (processed with alkali), salt, organic barley malt syrup, natural flavor, mixed tocopherols (natural vitamin e",,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
5780,"Organic Granola, Coconut Almond",United States,"Organic whole rolled oats, organic expeller pressed canola oil, organic milled cane sugar, organic coconut, organic almonds, organic molasses, organic honey, salt, herb blend (organic sugar, organic cardamom, organic fennel seed, organic fenugreek, organi",,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
5781,Purified Water,United States,Purified water,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
5782,Mild Salsa,United States,"Roma tomatoes, green peppers, red onions, lime juice from concentrate (water, lime juice concentrate, sodium benzoate, sodium bisulfate, lime oil),green onions, hot sauce (aged cayenne red peppers, vinegar,water,salt and garlic powder), cilantro, jalapeno",,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5783,Bbq Sauce,United States,"Sugar, tomato paste, water, honey, worchestershire sauce (vinegar, molasses, corn syrup, water, salt, caramel color, garlic powder, sugar, spices, tamarind, natural flavor, sulfating agent), molasses, distilled vinegar, chipotle peppers, spices, salt, pin",,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5784,Blt Pasta Salad,United States,"Pasta [durum semolina flour enriched flour (ferrous sulfate, niacin, thiamin mononitrate, riboflavin and folic acid) and water], salad dressing [soybean oil, water, high fructose corn syrup, distilled vinegar, pasteurized egg yolks, modified food starch,",,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5785,Steakhouse Salad,United States,"Red potato, mayonnaise (soybean oil, water, egg yolks, distilled vinegar, sugar, salt, mustard flour, calcium disodium edta (to protect flavor), american cheese (water, food starch, partially hydrogenated soybean oil, whey, slat, modified food starch, cas",,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5786,Classic Egg Salad,United States,"Eggs, salad dressing [soybean oil, water, high fructose corn syrup, distilled vinegar, pasteurized egg yolks, modified food starch, salt, sodium benzoate, potassium sorbate (preservatives), spices, natural flavors, ground paprika], celery, pickle relish [",,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
5787,Classic Tuna Salad,United States,"Tuna (tuna, water, vegetable broth, salt), mayonnaise (soybean oil, water, pasteurized egg yolks, distilled vinegar, sugar, salt, mustard flour, calcium disodium), celery, pickle relish (cured cucumbers, high fructose corn syrup, water, vinegar, salt, cel",,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5788,Organic Tomato Bisque,United States,"Tomatoes* (tomatoes*, tomato puree*, naturally derived citric acid), milk* (milk*, vitamin d), water, contains 2% or less of: butter* (cream*, sea salt), sugar*, basil*, cornstarch*, salt, spices*.",,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5789,Organic Lentil & Chickpea Soup,United States,"Vegetable stock* (water, carrots*, onion*, celery*, sea salt), water, lentils*, tomatoes* (tomatoes*, tomato puree*, naturally derived citric acid), chickpeas*, onions*. carrots*, contains 2% or less of: garlic*, cilantro*, canola oil*, sugar*, turmeric*,",,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5790,Tuscan Style Bean & Vegetable Soup,United States,"Tomatoes* (tomatoes*, tomato puree*, naturally derived citric acid), cannellini beans* (cannellini beans*, water, sea salt, kombu seaweed), water, whole milk* (milk*, vitamin d), spinach*, onions*, contains 2% or less of: red bell peppers*, butter*, roast",,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
5791,Organic Soup,United States,"Vegetable stock* (water, vegetable base* [carrots*, onions*, celery*, sea salt]), black beans*, onions*, red bell peppers*, black bean flakes* (black beans*, salt), contains 2% or less of: red wine vinegar*, garlic*, jalapeno peppers*, canola oil*, oregan",,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5792,Shaved Cheese,United States,"Montamore cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking).",,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
5793,Parmesan Grated Cheese,United States,"Parmesan cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking).",,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5794,Parmesan Shredded Cheese,United States,"Parmesan cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking).",,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
5795,Parmesan Shaved Cheese,United States,"Parmesan cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking).",,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
5796,Three Cheese Blend,United States,"Montamore, parmesan and asiago cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking).",,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
5797,Parmesan & Romano Shredded Cheese,United States,"Parmesan and romano cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking).",,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5798,Romano Grated Cheese,United States,"Romano cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking).",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5799,"Cheese, Parmesan & Romano",United States,"Parmesan and romano cheese (pasteurized milk, cheese cultures, salt, enzymes, powdered cellulose (to prevent caking).",,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5800,"Asiago Shredded Cheese, Nutty And Creamy Buttery",United States,"Asiago cheese (pasteurized milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking).",,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5801,Wisconsin Gorgonzola Cheese Crumbles,United States,"Whole milk, cheese cultures, salt, enzymes, penicillium roqueforti.",,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
5802,Goat Cheese Crumbles,United States,"Pasteurized goat milk, salt, cellulose powder (anti-caking), cheese culture, rennet, natamycin (yeast and mold inhibitor).",,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
5803,Organic Apple Cider,United States,Pasteurized unfiltered cider from select organic apples.,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5804,"Organic, Organic 100% Apple Juice",United States,Pasteurized unfiltered juice from select organic apples.,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5805,"Organic, Organic Honeycrisp Apple Juice, Apple",United States,Fresh pressed pasteurized juice from 100% organic honeycrisp apples.,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5806,"Gravenstein Apple Juice, Apple",United States,Pasteurized 100% pure apple juice from whole organic gravenstein apples.,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5807,Organic Gala Apple Juice,United States,Fresh pressed pasteurized unfiltered juice from select organic gala apples.,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5808,Rising Crust Pizza,United States,"Crust (wheat flour, water, soybean oil, sugar, corn meal, vital wheat gluten, yeast, dough conditioners [datem, ascorbic acid, enzymes, sodium stearoyl lactylate], salt, sodium bicarbonate, sodium aluminum phosphate, dextrose, artificial flavor, soy lecithin [processing aid]), sauce (water, tomato paste, sugar, salt, spices, onion powder, xanthan gum, garlic powder), cheeses (whole milk mozzarella cheese [pasteurized milk, cheese cultures, salt, enzymes], parmesan and romano cheese blend [both made with pasteurized cow's milk, cheese cultures, salt, enzymes], asiago cheese [pasteurized milk, cheese cultures, salt, enzymes]), cooked italian sausage (pork, water, spices, salt, corn syrup solids, paprika, natural flavoring, sugar), pepperoni (pork, beef, salt, spices, dextrose, lactic acid starter culture, oleoresin of paprika, flavoring, sodium nitrite, bha, bht, citric acid).",,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5809,Hickory Barbeque Sauce,United States,"High fructose corn syrup, distilled vinegar, tomato paste, modified food starch, brown sugar, contains 2% or less of: salt, natural smoke flavor, pineapple juice concentrate, spices. caramel color, sodium benzoate as a preservative, molasses, corn syrup, garlic*. sugar, tamarind, natural flavor.",,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5810,"Barbeque Sauce, Sweet & Spicy",United States,"High fructose corn syrup, distilled vinegar, tomato paste, water, modified food starch, contains 2% or less of: salt, natural smoke flavor, spices, caramel color, jalapeno pepper*, sodium benzoate as a preservative, molasses, corn syrup, garlic*, sugar, tamrind, natural flavor.",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5811,Whole Kernel Baja Corn Blend,United States,"White and gold corn, red and green peppers, water, less than 2% of the following: citric acid, extractives of paprika, flaxseed, natural flavor, salt, sunflower oil, xanthan gum.",,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5812,Spicy Dill Pickle Slices,United States,"Pickles [cucumbers, water, vinegar, salt, potassium sorbate (preservative), alum, artificial and natural flavors, calcium chloride, yellow 5, blue 1, polysorbate 80], bleached wheat flour, vegetable oil (soybean and/or canola), wheat flour, water. contains 2% or less of cellulose gum, dextrose, dried garlic, dried onion, extractives of turmeric (color), food starch-modified, jalapeno pepper, leavening (sodium acid pyrophosphate, sodium bicarbonate), modified corn starch, natural flavor, parsley, partially hydrogenated soybean oil, salt, spices, sugar, whey, yeast, yellow corn flour.",,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5813,Breaded Green Beans,United States,"Green beans, water, bleached wheat flour, vegetable oil (soybean and/or canola), wheat flour, rice flour, contains 2% or less of corn starch, dextrose, dried onion, dried mushrooms, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate), parmesan cheese (pasteurized milk, cheese cultures, salt, enzymes), salt, spice, sugar, yeast, yeast extract.",,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
