product_name,countries_en,ingredients_text,traces_en,additives_n,natural flavor,citric acid,salt,folic acid),niacin,sugar,water,riboflavin,corn syrup,thiamine mononitrate,label
"Select, Ravioli, Portobello Mushroom",United States,"Durum wheat flour (enriched with iron (ferrous sulfate) and b vitamins (niacin, thiamin, riboflavin, folic acid)), portobello mushrooms, whole milk ricotta cheese (sweet whey, whole milk, sweet cream, culture, vinegar and salt), ricotta cheese (pasteurized whey, cream, vinegar, and salt), water, whole egg, romano cheese (pasteurized sheep's milk, cheese culture, salt, enzymes, modified food starch, powdered cellulose (anti-caking agent), flour blend (yellow corn flour, wheat flour, soybean oil, extractives of turmeric and paprika), natural mushroom base (sauteed mushrooms, sea salt, butter (sweet cream, annatto), yeast extract, natural fiavorings, spice & vegetable extract), rice flour, parmesan cheese (pasteurized part-skim milk, cheese cultures, salt, enzymes, modified food starch, and anti-caking agent (powdered cellulose and potassium sorbate to protect flavor)), salt, parsley, wheat fiber, granulated garlic, black pepper",,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
"Select, Cheese Tortellacci",United States,"Durum wheat flour (enriched with iron (ferrous sulfate) and b vitamins (niacin, thiamin, riboflavin, folic acid)), ricotta cheese (pasteurized whey, cream, vinegar, and salt), water, whole egg, romano cheese (pasteurized sheep's milk, cheese culture, salt, enzymes, modified food starch, powdered cellulose (anti-caking agent), bread crumbs (wheat flour, sugar, canola oil, salt, yeast), flour blend (yellow corn flour, wheat flour, soybean oil, extractives of turmeric and paprika), dehydrated potatoes (100% potatoes), natural parmesan flavor (contains milk, water, disodium phosphate), natural romano flavor (contains milk, water, disodium phosphate), salt, parsley, black pepper.",,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Select, Spinach Ravioli",United States,"Durum wheat flour (enriched with iron (ferrous sulfate) and b vitamins (niacin, thiamin, riboflavin, folic acid)), whole milk ricotta cheese (sweet whey, whole milk, sweet cream, culture, vinegar and salt), water, whole egg, spinach, romano cheese (pasteurized sheep's milk, cheese culture, salt, enzymes, modified food starch, powdered cellulose (anti-caking agent), flour blend (yellow corn flour, wheat flour, soybean oil, extractives of turmeric and paprika), rice flour, half & half (milk, cream), parmesan cheese (pasteurized part-skim milk, cheese cultures, salt, enzymes, modified food starch, and anti-caking agent (powdered cellulose and potassium sorbate to protect flavor)), salt, wheat fiber, black pepper, garlic powder.",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Beer Battered Fish Fillets,United States,"Alaska pollock, water, vegetable oil (canola, cottonseed, and/or soybean (barley malt, rice, hops, yeast, water), modified corn starch, wheat flour, rice flour, enriched bleached wheat flour (flour, niacin, reduced iron thiamine monitrate, riboflavin, fol",,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
"Fisherman's, Alaska Pollock Crunchy Fish Sticks",United States,"Minced alaska pollock, wheat flour, water, vegetable oil (canola, cottonseed, and/or soybean), modified corn starch, contains 2% or less of: salt, natural flavors, sugar, yeast, nonfat milk, whey, leavening (sodium aluminum phosphate, sodium bicarbonate).",,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
"Fisherman's Reserve, Crunchy Fish Fillets",United States,"Alaska pollock, wheat flour, water, vegetable oil (canola, cottonseed, and/or soybean), modified corn starch, contains 2% or less of: salt, natural flavors, sugar, yeast, nonfat milk, whey, leavening (sodium aluminum phosphate, sodium bicarbonate), sodium tripolyphosphate (to retain moisture).",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Fisherman's Reserve Beer Battered Cod Fillets,United States,"Od, beer (water, malted barley, corn syrup, rice, hops, yeast) wheat flour, corn starch, canola oil, yellow corn flour, contains 2% or less of: maltodextrin, water, salt, palm oil, dextrose, water, salt, palm oil, dextrose, sugar, leavening (sodium acid p",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Fisherman's Reserve Cheddar Bacon Encrusted Flounder,United States,"Flounder, bleached wheat flour, potato sticks (dried potatoes cottonseed oil, salt), modified corn starch, cheddar cheese (milk, cheese cultures, salt, enzymes), dried potatoes, yellow corn flour, salt, yeast extract, whey, buttermilk powder, wheat gluten",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Fisherman's Reserve, Breaded Parmesan Encrusted Tilapia",United States,"Tilapia, yellow corn flour, rice flour, corn starch, yellow corn meal, salt, parmesan and romano cheese (milk, cheese cultures, salt, enzymes), spices, honey, raisin juice concentrate, garlic powder, onion powder, leavening (sodium acid pyrophosphate, sod",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Breaded Parmesan Encrusted Tilapia,United States,"Tilapia, bleached wheat flour, yellow corn flour, white corn flour, parmesan and romano cheese (milk, cheese cultures, salt, enzymes), modified corn starch, salt, sugar, maltodextrin, garlic powder, egg whites, whey, leavening (sodium acid pyrophosphate,",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Breaded Tortilla & Lime Encrusted Tilapia,United States,"Tilapia, wheat flour, flavored bits (corn syrup, bleached wheat flour [enriched with niacin, iron, thiamin mononitrate, riboflavin, folic acid], corn cereal, artificial flavor, caramel color, yellow 5 & 6, blue 1, red 40), tortilla chips (yellow whole cor",,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Encrusted Tilapia,United States,"Tilapia, bleached wheat flour, modified corn starch, yellow corn flour, salt, whey, milk, sugar, dextrose, wheat gluten, spices, black pepper, corn syrup solids, egg whites, maltodextrin, citric acid, dehydrated garlic and onion, onion powder, concentrate",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Breaded Cheddar Bacon Encrusted Shrimp,United States,"Shrimp, bleached wheat flour, modified corn starch, yellow corn flour, potato sticks (dried potatoes, cottonseed oil, salt), salt, cheddar cheese (milk, cheese cultures, salt, enzymes), dried potatoes, buttermilk powder, yeast extract, whey, yeast, leaven",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Fisherman's, Tilapia Fillets",United States,"Tilapia, water, olive oil blend (canola oil and olive oil), salt, natural flavors (with smoke and grill flavors), spices, dehydrated garlic, paprika, dehydrated onion, red bell pepper, citric acid.",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Whole Tilapia Fillet,United States,"Tilapia, olive oil blend (canola oil and olive oil), water, black pepper, salt, sugar, dehydrated lemon peel, dehydrated garlic, dehydrated onion, herbs, spices, citric acid, modified food starch, natural lemon flavor.",,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Fisherman's, Wild Pacific Salmon Fillets",United States,"Pink salmon, water, olive oil blend (canola oil and olive oil), salt, natural flavors (with smoke and grill flavors), spices, dehydrated garlic, paprika, dehydrated onion, red bell pepper, citric acid.",,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Wild Pacific Salmon Fillets,United States,"Pink salmon, olive oil blend (canola oil and olive oil), water, salt, sugar, spices, onion powder, garlic powder, maltodextrin, paprika, natural hickory smoke flavor.",,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
"Fisherman's, Cod Fillets",United States,"Cod, water, sun-dried tomatoes, black olives, parmesan cheese (part-skim milk, cultures, salt, enzymes), modified corn starch, salt, dehydrated garlic, corn syrup solids, tomato powder, dehydrated tomato, dehydrated parsley, maltodextrin, dehydrated sun-dried tomato, lemon juice, guar gum, natural flavor, olive oil blend (canola oil and olive oil), basil, potato starch.",,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Fisherman's Reserve, Wild Pacific Salmon Fillets, Premium Wild Caught, Tender Salmon With A Sweet And Savory Peach Salsa Glaze, Sweet & Spicy Peach Salsa",United States,"Pink salmon, peaches, water, fructose, modified corn starch, tomato powder, salt, maltodextrin, brown sugar, onion powder, citric acid, spices, garlic powder, natural flavors, chipotle pepper, worcestershire sauce (vinegar, molasses corn syrup, salt, caramel color, garlic powder, sugar, spices, tamarind, natural flavor), xanthan gum, soybean oil (as a processing aid), dehydrated parsley, caramel color, peach juice solids, extractives of paprika, red wine vinegar, natural smoke flavor, red bell pepper, olive oil blend (canola oil and olive oil).",,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Fisherman's Reserve, Wild Pacific Salmon Fillets",United States,"Pink salmon, poblano black bean salsa (super sweet corn, red bell pepper, red onion, poblano pepper, black bean (black bean, salt), green bell pepper), water, sea salt blend (potassium (including chili pepper), paprika, modified corn starch, dehydrated garlic, dehydrated onion, mustard, cocoa powder (processed with alkali), soybean oil, dehydrated parsley, turmeric, garlic powder, cellulose gum, extractives of paprika, xanthan gum, poblano pepper, olive oil blend (canola oil and olive oil), potato starch.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Tilapia Fillets,United States,Tilapia.,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
"Fisherman's Reserve, Swai Fillets",United States,Swai.,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
"Fisherman's Reserve, Atlantic Salmon Fillets",United States,"Atlantic salmon, astaxanthin added for color.",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Wild Caught Mahi Mahi Fillets,United States,Mahi mahi.,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
"Fisherman's Reserve, Wild Caught Halibut Fillets",United States,Halibut.,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Fisherman's Reserve, Wild Caught Great Lakes Walleye Fillets",United States,Walleye.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Fisherman's, Whitefish Fillets",United States,Lake whitefish.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Fisherman's Reserve, Great Lakes Bluegill Fillets",United States,Bluegill.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cream Bars,United States,"Ice cream: milkfat and nonfat milk, corn syrup, high fructose corn syrup, sugar, whey, mono and diglycerides, natural and artificial flavor, guar gum, locust bean gum, calcium sulfate, polysorbate 80, carrageenan, caramel color. sherbet: water, corn syrup",,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ice Cream,United States,"Ice cream mix(skim milk, cream, sucrose, corn syrup, skim milk powder, whey, stabilizer (dextrose., guar gum, mono and diglycerides, locust bean gum, polysorbate 80, carrageenan, less than 1% sodium aluminosilicate), pistachio flavor (water, propylene glycol, carmel color, flavor), food coloring (water, fd&c yellow 5, blue 1, citric acid, sodiumbenzoate).",,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
"Select, Ice Cream, Death By Chocolate",United States,"Skim milk, cream, sucrose, chocolate almond and truffle blend (sugar, coconut oil, roasted almonds {almonds, canola and/or safflower oil}, cocoa processed with alkali, natural cocoa, water, chocolate liquor, nonfat dry milk, butter {cream, salt}, butter oil, butterfat, powdered sugar {sugar, cornstarch}, cornstarch, whole milk powder, soy lecithin, natural flavor), corn syrup, whey, cocoa processed with alkali, stabilizer (guar gum, mono and diglycerides, locust bean gum, polysorbate 80, carrageenan).",,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Select, Ice Cream, Vanilla Bean",United States,"Skim milk, cream, sucrose, corn syrup, nonfat dry milk, grade a whey, stabilizer (guar gum, mono and diglycerides, locust bean gum, polysorbate 80, carrageenan), natural vanilla flavoring, vanilla beans.",,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Select, Light Ice Cream, Vanilla Bean",United States,"Skim milk, sucrose, corn syrup, cream, nonfat dry milk; stabilizer (whey protein, tapioca starch, guar gum, mono and diglycerides, tara gum, cellulose gum, polysorbate 80, xanthan gum, carrageenan), natural vanilla flavoring, vanilla beans.",,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Select, Ice Cream, Mint Chocolate Chip",United States,"Skim milk, cream, sucrose, chocolate chips(sugar{sugar, corn starch}, coconut oil, cocoa processed with alkali, butter oil, soylecithin, natural flavor, and milk), corn syrup, nonfat dry milk, grade a whey, creme de menthe (water, natural flavoring, propyleneglycol, high fructose corn syrup, tragacanth gum), stabilizer (guar gum, mono and diglycerides, locust bean gum, polysorbate 80, carrageenan).",,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Select, Ice Cream, French Vanilla",United States,"Skim milk, cream, sucrose, custard base (egg yolks, water, evaporated milk, sweetened condensed milk {condensed milk, sugar}, invert sugar, sugar, butter {cream, salt}, fructose, brown sugar, natural and artificial flavor, sodium citrate, salt, potassium sorbate, annatto), corn syrup, nonfat dry milk, whey, stabilizer (guar gum, mono and diglycerides, locust bean gum, polysorbate 80, carrageenan), natural vanilla flavor.",,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Select, Light Ice Cream, Chocolate Chip Cookie Dough",United States,"Skim milk, sucrose, corn syrup, chocolate chip cookie dough (unenriched wheat flour, chocolate chips (sugar, chocolate liquor, cocoa butter, soy lecithin, vanilla, brown sugar, sugar, partially hydrogenated soybean oil, water, powdered sugar {sugar, corn starch}, molasses, natural flavor, soy lecithin, salt, baking soda), cream, nonfat dry milk, cookie dough base (brown sugar, water, nonfat dry milk, corn syrup, butter {cream, salt}, sugar, molasses, potassium sorbate, natural flavors, sodium citrate, salt), chocolate chips (sugar {sugar, corn starch}, coconut oil, cocoa processed with alkali, butter oil, soy lecithin, natural flavor, milk), stabilizer (whey protein, tapioca starch, guar gum, mono and diglycerides, tara gum, cellulose gum, polysorbate 80, xanthan gum, carrageenan).",,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
"Select, Ice Cream, Chocolate",United States,"Skim milk, cream, sucrose, corn syrup, grade a whey, cocoa (processed with alkali), nonfat dry milk, stabilizer (guar gum, mono and diglycerides, locust bean gum, polysorbate 80, carrageenan).",,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Ice Cream, Chocolate Chip, Cookie Dough",United States,"Skim milk, cream, sucrose, chocolate chip cookie dough (unenriched wheat flour, chocolate chips {sugar, chocolate liquor, cocoa butter, soy lecithin, vanilla}, brown sugar, sugar, partially hydrogenated soybean oil, water, powdered sugar {sugar, corn starch}, molasses, natural flavor, soy lecithin, salt, baking soda), corn syrup, cookie dough base (brown sugar, water, nonfat dry milk, corn syrup, butter {cream, salt}, sugar, molasses, potassium sorbate, natural flavors, sodium citrate, salt), nonfat dry milk, grade a whey, chocolate chips (sugar {sugar, corn starch}, coconut oil, cocoa processed with alkali, butter oil, soy lecithin, natural flavor, milk), stabilizer (guar gum, mono and diglycerides, locust bean gum, polysorbate 80, carrageenan).",,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Select, Rich Chocolate Ice Cream, Double Fudge Brownie",United States,"Skim milk, cream, sucrose, chocolate butter fudgeribbon (high fructose corn syrup, water, dextrose, corn syrup, nonfat dry milk, cocoa processed with alkali, margarine{liquid soybean oil, partially hydrogenated soybean oil, water, salt, whey, soy lecithin, soy mono and diglycerides, sodium benzoate, artificial butter flavor, beta carotene, vitamin a palmitate}, modified corn starch, salt, soylecithin, potassium sorbate), corn syrup, brownie (sugar, margarine{liquid soybean oil, partially hydrogenated soybean oil, water, salt, whey, soy lecithin, soy mono and diglycerides, sodium benzoate, artificial butter flavor, beta carotene, vitamin a palmitate}, enriched wheat flour {wheat flour, thiamine mononitrate, niacin, riboflavin, reduced iron, folic acid}, fructose, pasteurized egg, cocoa processed with alkali, water, natural cocoa, brown sugar, unenriched wheat flour, partially hydrogenated soybean oil, baking powder{sodium acid pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate}, glycerine, powdered sugar{sugar, corn starch}, natural flavor, potassium sorbate, salt), grade a whey, coco processed with alkali, nonfat dry milk, stabilizer (guar gum, mono and diglycerides, locust bean gum, polysorbate 80, carrageenan).",,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
"Select, Light Ice Cream, Chocolate Fudge Chunk",United States,"Skim milk, sucrose, corn syrup, cream, chocolate butter fudge ribbon (high fructose corn syrup, water, dextrose, corn syrup, nonfat dry milk, cocoa processed with alkali, margarine {liquid soybean oil, partially hydrogenated soybean oil, water, salt, whey, soy lecithin, soy mono and diglycerides, sodium benzoate, artificial butter flavor, beta carotene, vitamin a palmitate}, modified corn starch, salt, soy lecithin, potassium sorbate), nonfat dry milk, chocolate chips (sugar {sugar, corn starch}, coconut oil, cocoa processed with alkali, butter oil, soy lecithin, natural flavor, milk), cocoa processed with alkali, stabilizer (whey protein isolate, tapioca starch, guar gum, mono and diglycerides, tara gum, cellulose gum, polysorbate 80, xanthan gum, carrageenan).",,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ice Cream,United States,"Skim milk, cream, sucrose, pumpkin base (pumpkin, dextrose, high fructose corn syrup, water, modified corn starch, pumpkin base (pumpkin, dextrose, high fructose corn syrup, water, modified corn starch, pumpkin pie spice, potassium sorbate), cream ribbon (corn syrup, high fructose corn syrup, water, dioxide salt, natural and artificial flavors, potassium sorbate), corn syrup, pie chips (wheat flour, sugar, partially hydrogenated coconut oil, butter {cream, salt}, water, eggs, salt), nonfat dry milk, grade whey, stabilizer (guar gum, mono and diglycerides, lqcust bean gum, polysorbate 80, carrageenan), annatto.",,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
